,geojson,ent_abr,id_dest,nombre
980,"{""type"":""Point"",""coordinates"":[-98.982131088,19.772374545]}",Mex.,10931,"ISEM, Unidad de Consulta Externa, Reyes Acosac, Tecámac"
981,"{""type"":""Point"",""coordinates"":[-99.583265497,19.101017643]}",Mex.,9123,"ISSEMYM, Clínica Tenango del Valle, Tenango del Valle"
982,"{""type"":""Point"",""coordinates"":[-100.147310464,18.9155802010001]}",Mex.,8146,"Clínica Santo Domingo, Tejupilco"
983,"{""type"":""Point"",""coordinates"":[-98.949816778,19.3023462090001]}",Mex.,9258,"ISSEMyM, Hospital Regional Valle de Chalco, Valle de Chalco Solidaridad"
984,"{""type"":""Point"",""coordinates"":[-101.333239732,19.899109154]}",Mich.,3221,"Templo del Hospital de Indios, Chucándiro"
985,"{""type"":""Point"",""coordinates"":[-101.456815968,19.236537846]}",Mich.,2965,"Templo de la Inmaculada Concepción, Tacámbaro"
986,"{""type"":""Point"",""coordinates"":[-101.522330407,20.1277618]}",Mich.,162986,"Hospital Regional Puruándiro, Puruándiro"
987,"{""type"":""Point"",""coordinates"":[-101.1913501,19.7026745540001]}",Mich.,3195,"Antiguo Hospital de San Juan de Dios, Morelia"
988,"{""type"":""Point"",""coordinates"":[-101.610712479,19.5124598940001]}",Mich.,2852,"Templo del Sagrario, Pátzcuaro"
989,"{""type"":""Point"",""coordinates"":[-102.198585022,19.394578215]}",Mich.,162145,"El Hospital, Nuevo Parangaricutiro"
990,"{""type"":""Point"",""coordinates"":[-101.139296526,19.037098159]}",Mich.,162113,"Hospital Regional Carácuaro Nocupétaro, Nocupétaro"
991,"{""type"":""Point"",""coordinates"":[-101.654062794,19.5260924930001]}",Mich.,2918,"Capilla de la Inmaculada Concepción de María, Pátzcuaro"
992,"{""type"":""Point"",""coordinates"":[-101.556019545,19.674197668]}",Mich.,2874,"Capilla de Nuestra Señora del Rosario, Quiroga"
993,"{""type"":""Point"",""coordinates"":[-101.192747853,19.705695388]}",Mich.,8719,"Escuela de Enfermería del Hospital de Nuestra Señora de la Salud, Morelia"
994,"{""type"":""Point"",""coordinates"":[-101.414491507,20.0040055160001]}",Mich.,2468,"Ex Hospital de Indios, Morelos"
995,"{""type"":""Point"",""coordinates"":[-101.611773341,19.5143703360001]}",Mich.,2868,"Templo del Hospital de San Francisco, Pátzcuaro"
996,"{""type"":""Point"",""coordinates"":[-98.939211696,18.8451073640001]}",Mor.,8092,"SSM, Hospital General Dr. Mauro Belanzauran Tapia, Cuautla"
997,"{""type"":""Point"",""coordinates"":[-99.018890679,19.594508026]}",Mex.,8399,"ISEM, Hospital General Las Américas, Ecatepec de Morelos"
998,"{""type"":""Point"",""coordinates"":[-98.980367469,18.768562769]}",Mor.,8229,"SSM, Centro de Salud, Cd. Ayala, Ayala"
999,"{""type"":""Point"",""coordinates"":[-99.19391853,18.650469571]}",Mor.,9415,"SSM, Centro de Salud, Zacatepec"
1000,"{""type"":""Point"",""coordinates"":[-98.9948720739999,19.6455997960001]}",Mex.,7518,"ISEM, Unidad de Consulta Externa Ciudad Cuauhtémoc, Ecatepec de Morelos"
1001,"{""type"":""Point"",""coordinates"":[-98.873827867,18.85531501]}",Mor.,7868,"IMSS, Unidad de Medicina Familiar No. 24, Yecapixtla"
1002,"{""type"":""Point"",""coordinates"":[-99.6133093609999,19.642665772]}",Mex.,8390,"ISEM, Centro de Salud San Lorenzo Malacota, Morelos"
1003,"{""type"":""Point"",""coordinates"":[-99.117074061,18.6880125320001]}",Mor.,9433,"SSM, Centro de Salud, Tlaltizapán, Tlaltizapán de Zapata"
1004,"{""type"":""Point"",""coordinates"":[-99.2538791759999,18.9313187670001]}",Mor.,6923,"SSM, Centro de Salud, Col. Plan de Ayala, Cuernavaca"
1005,"{""type"":""Point"",""coordinates"":[-99.164461419,18.6376237700001]}",Mor.,9449,"ISSSTE, Unidad de Medicina Familiar, Tlaquiltenango"
1006,"{""type"":""Point"",""coordinates"":[-99.0682782109999,18.880581702]}",Mor.,7330,"SSM, Centro de Salud, Yautepec"
1007,"{""type"":""Point"",""coordinates"":[-99.2505204139999,18.926396509]}",Mor.,6873,"SSM, Centro de Salud, Altavista, Cuernavaca"
1008,"{""type"":""Point"",""coordinates"":[-98.998395971,19.598777291]}",Mex.,7508,"ISEM, Unidad de Consulta Externa Jardines de Morelos, Ecatepec de Morelos"
1009,"{""type"":""Point"",""coordinates"":[-99.176979885,18.882360062]}",Mor.,7249,"IMSS, Unidad de Medicina Familiar 3, Jiutepec"
1010,"{""type"":""Point"",""coordinates"":[-99.172566857,18.8815496]}",Mor.,7250,"SSM, Centro de Salud, Jiutepec"
1011,"{""type"":""Point"",""coordinates"":[-99.223847156,18.853430514]}",Mor.,6849,"SSM, Centro de Salud, Temixco"
1012,"{""type"":""Point"",""coordinates"":[-99.000320951,19.63420918]}",Mex.,7515,"ISEM, Unidad de Consulta Externa Santa María Chiconautla, Ecatepec de Morelos"
1013,"{""type"":""Point"",""coordinates"":[-99.183551151,18.6998409060001]}",Mor.,9417,"SSM, Centro de Salud, Santa Rosa 30, Tlaltizapán de Zapata"
1014,"{""type"":""Point"",""coordinates"":[-99.272798648,18.488779139]}",Mor.,7310,"SSM, Centro de Salud Tilzapotla, Puente de Ixtla"
1015,"{""type"":""Point"",""coordinates"":[-98.996663493,18.831173747]}",Mor.,167576,"Ex-Hacienda el Hospital, Cuautla"
1016,"{""type"":""Point"",""coordinates"":[-99.229049946,18.8970234990001]}",Mor.,6743,"SSM, Centro de Salud, Chipitlán, Cuernavaca"
1017,"{""type"":""Point"",""coordinates"":[-98.78509808,18.882398978]}",Mor.,7946,"SSM, Hospital Comunitario, Ocuituco"
1018,"{""type"":""Point"",""coordinates"":[-98.95398269,18.8080202200001]}",Mor.,8290,"SSM, Centro de Salud, Cuautla"
1019,"{""type"":""Point"",""coordinates"":[-98.971970348,18.913826092]}",Mor.,7787,"SSM, Centro de Salud, Oaxtepec, Yautepec"
1020,"{""type"":""Point"",""coordinates"":[-99.164187404,18.89922805]}",Mor.,8037,"SSM, Centro de Salud, Tejalpa, Jiutepec"
1021,"{""type"":""Point"",""coordinates"":[-98.9958308559999,19.00539689]}",Mor.,7776,"SSM, Centro de Salud, Tlalnepantla"
1022,"{""type"":""Point"",""coordinates"":[-99.197632201,18.847619035]}",Mor.,6836,"ISSSTE, Hospital Centenario de la Revolución Mexicana, Emiliano Zapata"
1023,"{""type"":""Point"",""coordinates"":[-99.190953214,18.619254373]}",Mor.,9242,"SSM, Centro de Salud, Jojutla"
1024,"{""type"":""Point"",""coordinates"":[-98.730672978,18.8927908410001]}",Mor.,7937,"SSM, Centro de Salud, Tetela del Volcán"
1025,"{""type"":""Point"",""coordinates"":[-99.175983367,18.883025359]}",Mor.,7248,"ISSSTE, Unidad de Medicina Familiar Jiutepec, Jiutepec"
1026,"{""type"":""Point"",""coordinates"":[-106.531931039,21.6258916900001]}",Nay.,171592,"Campamento Hospital, San Blas"
1027,"{""type"":""Point"",""coordinates"":[-100.349615836,25.68808355]}",N.L.,10453,"Hospital Universitario Dr. José Eleuterio González, Monterrey"
1028,"{""type"":""Point"",""coordinates"":[-100.212713873,25.6758682110001]}",N.L.,10385,"ISSSTE Clínica de Medicina Familiar Guadalupe, Colonia de los Maestros, Guadalupe"
1029,"{""type"":""Point"",""coordinates"":[-100.320806807,25.6454820330001]}",N.L.,10414,"Hospital Ángeles Valle Oriente, San Pedro Garza García"
1030,"{""type"":""Point"",""coordinates"":[-100.359536056,25.7091516780001]}",N.L.,10455,"Hospital Regional Monterrey ISSSTE, Monterrey"
1031,"{""type"":""Point"",""coordinates"":[-100.350632819,25.6687859990001]}",N.L.,10452,"Hospital San José TecSalud, Monterrey"
1032,"{""type"":""Point"",""coordinates"":[-100.139833614,25.791685101]}",N.L.,10243,"IMSS, Hospital General de Zona 67, Apodaca"
1033,"{""type"":""Point"",""coordinates"":[-100.018849962,25.2774405050001]}",N.L.,10313,"IMSS, Unidad de Medicina Familiar con Hospitalización 16, Allende"
1034,"{""type"":""Point"",""coordinates"":[-99.5483906869999,24.861285593]}",N.L.,10084,"Hospital Integral Linares, Linares"
1035,"{""type"":""Point"",""coordinates"":[-100.349938788,25.7155036250001]}",N.L.,10457,"IMSS, UMAE Hospital de Especialidades No. 25, Monterrey"
1036,"{""type"":""Point"",""coordinates"":[-100.340787732,25.6704663640001]}",N.L.,10417,"Centro Médico de la Mujer, Monterrey"
1037,"{""type"":""Point"",""coordinates"":[-100.311566909,25.698487502]}",N.L.,10217,"Clínica Cuauhtémoc y Famosa, Monterrey"
1038,"{""type"":""Point"",""coordinates"":[-100.117782307,25.892104637]}",N.L.,10297,"Clínica Jesús M. Montemayor, General Zuazua"
1039,"{""type"":""Point"",""coordinates"":[-100.324853063,25.677727373]}",N.L.,10251,"Hospital de San Vicente, I.B.P., Monterrey"
1040,"{""type"":""Point"",""coordinates"":[-100.072887143,24.8193134950001]}",N.L.,10599,"Hospital General Galeana, Galeana"
1041,"{""type"":""Point"",""coordinates"":[-99.835157604,25.183582781]}",N.L.,10175,"Hospital General Montemorelos, Montemorelos"
1042,"{""type"":""Point"",""coordinates"":[-100.172910057,26.496517334]}",N.L.,10064,"Hospital General Virginia Ayala de Garza, Sabinas Hidalgo"
1043,"{""type"":""Point"",""coordinates"":[-99.841965234,25.1949544340001]}",N.L.,10177,"Hospital la Carlota S.C., Montemorelos"
1044,"{""type"":""Point"",""coordinates"":[-100.223394438,25.695049361]}",N.L.,10274,"Hospital Regional Materno Infantil de Alta Especialidad, Guadalupe"
1045,"{""type"":""Point"",""coordinates"":[-100.324763888,25.678297312]}",N.L.,10267,"Hospital San Jorge, Monterrey"
1046,"{""type"":""Point"",""coordinates"":[-100.347829863,25.672802432]}",N.L.,10433,"Hospital Sierra Madre, Monterrey"
1047,"{""type"":""Point"",""coordinates"":[-100.334099382,25.647936314]}",N.L.,10419,"Hospital Zambrano Hellion TEcSalud, San Pedro Garza García"
1048,"{""type"":""Point"",""coordinates"":[-99.5709233589999,24.86368593]}",N.L.,10428,"IMSS, Hospital General de Zona 12, Linares"
1049,"{""type"":""Point"",""coordinates"":[-100.298018669,25.6706074470001]}",N.L.,10283,"IMSS Hospital General de Zona 33, Monterrey"
1050,"{""type"":""Point"",""coordinates"":[-100.336640039,25.7010838090001]}",N.L.,10459,"IMSS, Hospital General de Zona No. 17, Monterrey"
1051,"{""type"":""Point"",""coordinates"":[-100.18636017,25.7785305800001]}",N.L.,10259,"IMSS, Unidad de Medicina Familiar 19, Apodaca"
1052,"{""type"":""Point"",""coordinates"":[-100.094410206,25.6447226340001]}",N.L.,10185,"IMSS, Unidad de Medicina Familiar 20, Juárez"
1053,"{""type"":""Point"",""coordinates"":[-100.238038264,25.6779012960001]}",N.L.,10321,"IMSS Unidad de Medicina Familiar 27, Guadalupe"
1054,"{""type"":""Point"",""coordinates"":[-100.117525325,25.892636447]}",N.L.,10291,"IMSS, Unidad de Medicina Familiar 59, General Zuazua"
1055,"{""type"":""Point"",""coordinates"":[-100.31954824,25.6719570670001]}",N.L.,10235,"IMSS Unidad Médica de Alta Especialidad Número 21, Monterrey"
1056,"{""type"":""Point"",""coordinates"":[-100.297704303,25.669635241]}",N.L.,10265,"IMSS Unidad Médica de Alta Especialidad Número 23, Monterrey"
1057,"{""type"":""Point"",""coordinates"":[-98.161823151,16.6152898280001]}",Oax.,189522,"Cuarta Sección, San Juan Cacahuatepec"
1058,"{""type"":""Point"",""coordinates"":[-97.947241213,19.1154529520001]}",Pue.,7260,"Hospital Integral Acajete - Tepetzala, Acajete"
1059,"{""type"":""Point"",""coordinates"":[-97.376804071,19.8219582200001]}",Pue.,10726,"Hospital General de Teziutlán, Teziutlán"
1060,"{""type"":""Point"",""coordinates"":[-97.5679225809999,18.5555257620001]}",Pue.,10478,"Centro de Salud Tepanco de López, Tepanco de López"
1061,"{""type"":""Point"",""coordinates"":[-98.380377236,19.139056517]}",Pue.,6531,"Hospital General de Huejotzingo, Huejotzingo"
1062,"{""type"":""Point"",""coordinates"":[-98.465184288,18.61039277]}",Pue.,10301,"Instituto Mexicano del Seguro Social de Izúcar de Matamoros, Izúcar de Matamoros"
1063,"{""type"":""Point"",""coordinates"":[-98.546187871,18.700781841]}",Pue.,10484,"Centro de Salud Tlapanalá, Tlapanalá"
1064,"{""type"":""Point"",""coordinates"":[-98.4502689189999,18.59020194]}",Pue.,10299,"Hospital General de Izúcar de Matamoros, Izúcar de Matamoros"
1065,"{""type"":""Point"",""coordinates"":[-97.419266906,18.4478649440001]}",Pue.,10126,"Hospital General de Tehuacán, Tehuacán"
1066,"{""type"":""Point"",""coordinates"":[-97.939887558,19.122346239]}",Pue.,7257,"Hospital Integral Ramón de las Flores Acajete, Acajete"
1067,"{""type"":""Point"",""coordinates"":[-98.1610571369999,20.044922281]}",Pue.,10685,"Centro de Salud Ahuazotepec, Ahuazotepec"
1068,"{""type"":""Point"",""coordinates"":[-97.8516435,20.531513084]}",Pue.,10157,"Hospital Comunitario Mecapalapa, Pantepec"
1069,"{""type"":""Point"",""coordinates"":[-98.056337003,18.186121139]}",Pue.,10946,"Hospital General Acatlán de Osorio, Acatlán"
1070,"{""type"":""Point"",""coordinates"":[-98.185075913,19.079219543]}",Pue.,7346,"Hospital General Norte Puebla, Puebla"
1071,"{""type"":""Point"",""coordinates"":[-98.2287045209999,19.0305815830001]}",Pue.,11768,"Hospital Puebla, Puebla"
1072,"{""type"":""Point"",""coordinates"":[-97.734292448,19.4989219880001]}",Pue.,10363,"Centro de Salud la Cañada, Libres"
1073,"{""type"":""Point"",""coordinates"":[-98.556419743,18.5788294440001]}",Pue.,10306,"Centro de Salud San Juan Colón, Izúcar de Matamoros"
1074,"{""type"":""Point"",""coordinates"":[-97.439789757,18.4769046000001]}",Pue.,10127,"Hospital de la Mujer y Neonatología de Tehuacán, Tehuacán"
1075,"{""type"":""Point"",""coordinates"":[-97.5313896499999,20.009882088]}",Pue.,10702,"Hospital General de Cuetzalan, Cuetzalan del Progreso"
1076,"{""type"":""Point"",""coordinates"":[-98.241360543,18.986660617]}",Pue.,9968,"Hospital General del Sur, Puebla"
1077,"{""type"":""Point"",""coordinates"":[-97.7142939399999,18.8794626750001]}",Pue.,10963,"Hospital General Tecamachalco, Tecamachalco"
1078,"{""type"":""Point"",""coordinates"":[-97.756637874,19.248135227]}",Pue.,7256,"Hospital Integral de San José Chiapa, San José Chiapa"
1079,"{""type"":""Point"",""coordinates"":[-98.17760514,18.988053886]}",Pue.,11758,"Centro de Rehabilitación y Educación Especial, Puebla"
1080,"{""type"":""Point"",""coordinates"":[-97.773022404,18.5387758730001]}",Pue.,10442,"Centro de Salud Ateyanuca, Juan N. Méndez"
1081,"{""type"":""Point"",""coordinates"":[-98.553836799,18.5447610590001]}",Pue.,10304,"Centro de Salud de Atzala, Atzala"
1082,"{""type"":""Point"",""coordinates"":[-98.490541093,18.556714013]}",Pue.,10302,"Centro de Salud de San Mateo Matzaco, Izúcar de Matamoros"
1083,"{""type"":""Point"",""coordinates"":[-98.451700166,18.721589947]}",Pue.,10487,"Centro de Salud de Tepeojuma, Tepeojuma"
1084,"{""type"":""Point"",""coordinates"":[-98.555550645,18.5911091520001]}",Pue.,10305,"Centro de Salud de Tilapa, Tilapa"
1085,"{""type"":""Point"",""coordinates"":[-97.958445184,20.169516389]}",Pue.,13071,"Centro de Salud Huixaxtla, Tlaola"
1086,"{""type"":""Point"",""coordinates"":[-98.1199323179999,20.035840056]}",Pue.,10684,"Centro de Salud Laguna Seca, Ahuazotepec"
1087,"{""type"":""Point"",""coordinates"":[-97.6478139119999,19.498884908]}",Pue.,10366,"Centro de Salud San José Morelos, Libres"
1088,"{""type"":""Point"",""coordinates"":[-87.060861121,20.6655589860001]}",Q.Roo.,10595,"Cruz Roja Mexicana, Playa del Carmen, Quintana Roo, Solidaridad"
1089,"{""type"":""Point"",""coordinates"":[-88.306034826,18.5077164570001]}",Q.Roo.,10389,"Clínica Carranza, Chetumal, Quintana Roo, Othón P. Blanco"
1090,"{""type"":""Point"",""coordinates"":[-88.30374201,18.51694846]}",Q.Roo.,10220,"Hospital General, Chetumal, Quintana Roo, Othón P. Blanco"
1091,"{""type"":""Point"",""coordinates"":[-87.095049278,20.645049757]}",Q.Roo.,10596,"Hospital General, Solidaridad"
1092,"{""type"":""Point"",""coordinates"":[-88.298211723,18.5020891730001]}",Q.Roo.,10277,"Hospital Morelos, Chetumal, Quintana Roo, Othón P. Blanco"
1093,"{""type"":""Point"",""coordinates"":[-88.2795376569999,18.509343863]}",Q.Roo.,10334,"Hospital Militar de Zona, Chetumal, Quintana Roo, Othón P. Blanco"
1094,"{""type"":""Point"",""coordinates"":[-88.310168085,18.5065493120001]}",Q.Roo.,10234,"IMSS, Hospital General de Zona, Chetumal, Quintana Roo, Othón P. Blanco"
1095,"{""type"":""Point"",""coordinates"":[-87.061399358,20.668415334]}",Q.Roo.,10613,"IMSS, Hospital General de Zona No. 18, Solidaridad"
1096,"{""type"":""Point"",""coordinates"":[-87.094921955,20.616371112]}",Q.Roo.,10611,"Hospiten, Solidaridad"
1097,"{""type"":""Point"",""coordinates"":[-88.315297592,18.5091741150001]}",Q.Roo.,10386,"Clínica Montecristo, Chetumal, Quintana Roo, Othón P. Blanco"
1098,"{""type"":""Point"",""coordinates"":[-88.315487949,18.5093797010001]}",Q.Roo.,10381,"Centro Médico de Especialidades, Chetumal, Quintana Roo, Othón P. Blanco"
1099,"{""type"":""Point"",""coordinates"":[-88.315522213,18.508696319]}",Q.Roo.,10387,"Centro Médico Londres, Chetumal, Quintana Roo, Othón P. Blanco"
1100,"{""type"":""Point"",""coordinates"":[-88.31563024,18.509514854]}",Q.Roo.,10380,"Clínica Campestre, Chetumal, Quintana Roo, Othón P. Blanco"
1101,"{""type"":""Point"",""coordinates"":[-88.298729167,18.4991401660001]}",Q.Roo.,10390,"Clínica Independencia, Chetumal, Quintana Roo, Othón P. Blanco"
1102,"{""type"":""Point"",""coordinates"":[-88.298591863,18.501735588]}",Q.Roo.,10269,"Cruz Roja Mexicana, Chetumal, Quintana Roo, Othón P. Blanco"
1103,"{""type"":""Point"",""coordinates"":[-87.078814041,20.6276884820001]}",Q.Roo.,10606,"IMSS, Unidad de Medicina Familiar No. 11, Solidaridad"
1104,"{""type"":""Point"",""coordinates"":[-86.843768476,21.1404038040001]}",Q.Roo.,11020,"IMSS, Unidad de Medicina Familiar No. 16, Benito Juárez"
1105,"{""type"":""Point"",""coordinates"":[-88.3109679249999,18.5242929720001]}",Q.Roo.,10369,"ISSSTE, CLIDDA, Chetumal, Quintana Roo, Othón P. Blanco"
1106,"{""type"":""Point"",""coordinates"":[-87.0791285509999,20.634011179]}",Q.Roo.,10608,"Playa Med, Solidaridad"
1107,"{""type"":""Point"",""coordinates"":[-87.073532422,20.660642485]}",Q.Roo.,10597,"USIM 28 de Julio, Solidaridad"
1108,"{""type"":""Point"",""coordinates"":[-98.1262071519999,19.4468962600001]}",Tlax.,13093,"Centro de Salud San Bartolomé Matlalohcan, Tetla de la Solidaridad"
1109,"{""type"":""Point"",""coordinates"":[-97.9263337199999,19.32182047]}",Tlax.,9509,"Centro Médico Espinosa de Huamantla, S.A. de C.V., Huamantla"
1110,"{""type"":""Point"",""coordinates"":[-97.647383489,19.326392496]}",Tlax.,5274,"Hospital Comunitario de El Carmen Tequexquitla, El Carmen Tequexquitla"
1111,"{""type"":""Point"",""coordinates"":[-98.118137281,19.408612229]}",Tlax.,5295,"Hospital Regional Lic. Emilio Sánchez Piedras, Tzompantepec"
1112,"{""type"":""Point"",""coordinates"":[-98.171634992,19.1185256960001]}",Tlax.,5530,"Centro de Salud de Tlaxcala, San Pablo del Monte"
1113,"{""type"":""Point"",""coordinates"":[-98.120149435,19.3128644070001]}",Tlax.,13097,"Centro de Salud San Felipe Cuauhtenco, Contla de Juan Cuamatzi"
1114,"{""type"":""Point"",""coordinates"":[-98.130127589,19.359827615]}",Tlax.,13096,"Centro de Salud San Miguel Contla, Santa Cruz Tlaxcala"
1115,"{""type"":""Point"",""coordinates"":[-97.910499633,19.203584972]}",Tlax.,13101,"Centro de Salud San Pablo Zitlaltépec, Ziltlaltépec de Trinidad Sánchez Santos"
1116,"{""type"":""Point"",""coordinates"":[-97.9257518969999,19.4686661010001]}",Tlax.,13102,"Centro de Salud Terrenate, Terrenate"
1117,"{""type"":""Point"",""coordinates"":[-98.314215896,19.231735615]}",Tlax.,7836,"Centro Hospitalario Natívitas, Natívitas"
1118,"{""type"":""Point"",""coordinates"":[-98.0475401899999,19.402558949]}",Tlax.,7627,"Clínica 2000, Xaloztoc"
